한국교육개발원 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,자료명,저자,발행년,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
6922,사이버교과서박물관,저작자별,무장(茂長) 동학당 포고문,작문: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6923,사이버교과서박물관,저작자별,창의문(倡義文),독서: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6924,사이버교과서박물관,저작자별,창의문(倡義文),독서: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6925,사이버교과서박물관,저작자별,불우헌곡(不憂軒曲),문학: 고등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
6926,사이버교과서박물관,저작자별,상춘곡,국어 2,,0,0,1,미부착,제1유형,저작권 만료,
6927,사이버교과서박물관,저작자별,상춘곡,국어 2 ,,0,0,1,미부착,제1유형,저작권 만료,
6928,사이버교과서박물관,저작자별,상춘곡,국어,,0,0,1,미부착,제1유형,저작권 만료,
6929,사이버교과서박물관,저작자별,상춘곡 ,고등 국어,,0,0,1,미부착,제1유형,저작권 만료,
6930,사이버교과서박물관,저작자별,상춘곡,우리 옛글,,0,0,1,미부착,제1유형,저작권 만료,
6931,사이버교과서박물관,저작자별,상춘곡,고등 국어 ,,0,0,1,미부착,제1유형,저작권 만료,
6932,사이버교과서박물관,저작자별,상춘곡,국어,,0,0,1,미부착,제1유형,저작권 만료,
6933,사이버교과서박물관,저작자별,상춘곡,국어,,0,0,1,미부착,제1유형,저작권 만료,
6934,사이버교과서박물관,저작자별,상춘곡,국어 3,,0,0,1,미부착,제1유형,저작권 만료,
6935,사이버교과서박물관,저작자별,상춘곡,국어 3,,0,0,1,미부착,제1유형,저작권 만료,
6936,사이버교과서박물관,저작자별,사미인곡,고전,,0,0,1,미부착,제1유형,저작권 만료,
6937,사이버교과서박물관,저작자별,상춘곡(불우헌집에서),고전,,0,0,1,미부착,제1유형,저작권 만료,
6938,사이버교과서박물관,저작자별,상춘곡(賞春曲),국어 2-2,,0,0,1,미부착,제1유형,저작권 만료,
6939,사이버교과서박물관,저작자별,상춘곡賞春曲 ,고등 국어 3,,0,0,1,미부착,제1유형,저작권 만료,
6940,사이버교과서박물관,저작자별,상춘곡賞春曲 ,고등 국어 3-Ⅱ,,0,0,1,미부착,제1유형,저작권 만료,
6941,사이버교과서박물관,저작자별,상춘곡,우리 옛글,,0,0,1,미부착,제1유형,저작권 만료,
6942,사이버교과서박물관,저작자별,상춘곡,고전독본,,0,0,1,미부착,제1유형,저작권 만료,
6943,사이버교과서박물관,저작자별,賞春曲,고전,,0,0,1,미부착,제1유형,저작권 만료,
6944,사이버교과서박물관,저작자별,賞春曲,고등 작문,,0,0,1,미부착,제1유형,저작권 만료,
6945,사이버교과서박물관,저작자별,상춘곡(賞春曲),국어 (상): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6946,사이버교과서박물관,저작자별,상춘곡(賞春曲),국어 (상): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6947,사이버교과서박물관,저작자별,상춘곡(賞春曲),국어 2: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6948,사이버교과서박물관,저작자별,상춘곡(賞春曲),국어 (상): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6949,사이버교과서박물관,저작자별,상춘곡(賞春曲),국어 2 ,,0,0,1,미부착,제1유형,저작권 만료,
6950,사이버교과서박물관,저작자별,訪金居士野居,漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6951,사이버교과서박물관,저작자별,신도가,국어 2 ,,0,0,1,미부착,제1유형,저작권 만료,
6952,사이버교과서박물관,저작자별,화원악보,고전,,0,0,1,미부착,제1유형,저작권 만료,
6953,사이버교과서박물관,저작자별,신도가(新都 歌),국어 2-2,,0,0,1,미부착,제1유형,저작권 만료,
6954,사이버교과서박물관,저작자별,訪金居士野居,"漢文, 上: 고등학교",,0,0,1,미부착,제1유형,저작권 만료,
6955,사이버교과서박물관,저작자별,신도가(新都歌),문학 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6956,사이버교과서박물관,저작자별,신도가(新都歌),문학 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6957,사이버교과서박물관,저작자별,新都歌(신도가),국문학사,,0,0,1,미부착,제1유형,저작권 만료,
6958,사이버교과서박물관,저작자별,新都歌,우리고전,,0,0,1,미부착,제1유형,저작권 만료,
6959,사이버교과서박물관,저작자별,단심가,문학: 고등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
6960,사이버교과서박물관,저작자별,단심가,문학: 고등학교 교사용지도서,,0,0,1,미부착,제1유형,저작권 만료,
6961,사이버교과서박물관,저작자별,단심가,문학: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6962,사이버교과서박물관,저작자별,단심가,작문,,0,0,1,미부착,제1유형,저작권 만료,
6963,사이버교과서박물관,저작자별,봄,고전,,0,0,1,미부착,제1유형,저작권 만료,
6964,사이버교과서박물관,저작자별,봄,국어,,0,0,1,미부착,제1유형,저작권 만료,
6965,사이버교과서박물관,저작자별,봄,국어,,0,0,1,미부착,제1유형,저작권 만료,
6966,사이버교과서박물관,저작자별,진본 청구영언,고전,,0,0,1,미부착,제1유형,저작권 만료,
6967,사이버교과서박물관,저작자별,고시조(古時調),국어 (상): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6968,사이버교과서박물관,저작자별,奉使日本,漢文 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6969,사이버교과서박물관,저작자별,奉使日本,漢文 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6970,사이버교과서박물관,저작자별,歲月,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6971,사이버교과서박물관,저작자별,春興,"漢文, 上: 고등학교",,0,0,1,미부착,제1유형,저작권 만료,
6972,사이버교과서박물관,저작자별,春興,"漢文, 上: 고등학교",,0,0,1,미부착,제1유형,저작권 만료,
6973,사이버교과서박물관,저작자별,春興,"漢文, 上: 고등학교",,0,0,1,미부착,제1유형,저작권 만료,
6974,사이버교과서박물관,저작자별,丹心歌,漢文(下),,0,0,1,미부착,제1유형,저작권 만료,
6975,사이버교과서박물관,저작자별,春興(춘흥),"漢文, 上: 고등학교 교사용지도서",,0,0,1,미부착,제1유형,저작권 만료,
6976,사이버교과서박물관,저작자별,丹心歌(단심가),우리고전,,0,0,1,미부착,제1유형,저작권 만료,
6977,사이버교과서박물관,저작자별,仁王霽色圖(인왕제색도),韓國語 1-2: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6978,사이버교과서박물관,저작자별,해주허정도(海州許亭圖),韓國語 1-2: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6979,사이버교과서박물관,저작자별,仁王霽色圖(인왕제색도),韓國語 2-1: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6980,사이버교과서박물관,저작자별,해주허정도(海州許亭圖),韓國語 2-1: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6981,사이버교과서박물관,저작자별,仁王霽色圖(인왕제색도),韓國語 3-2: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6982,사이버교과서박물관,저작자별,海州許亭圖(해주허정도),韓國語 3-2: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6983,사이버교과서박물관,저작자별,仁王霽色圖(인왕제색도),韓國語 3-1: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6984,사이버교과서박물관,저작자별,海州許亭圖(해주허정도),韓國語 3-1: 中學校,,0,0,1,미부착,제1유형,저작권 만료,
6985,사이버교과서박물관,저작자별,인왕 제색도,국사 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6986,사이버교과서박물관,저작자별,금강 전도,국사 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6987,사이버교과서박물관,저작자별,금강전도,국사 (하): 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6988,사이버교과서박물관,저작자별,금강전도,국사 (하): 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6989,사이버교과서박물관,저작자별,인왕재색도,미술 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6990,사이버교과서박물관,저작자별,금강 전도,미술 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6991,사이버교과서박물관,저작자별,금강전도,미술 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6992,사이버교과서박물관,저작자별,서원소정(西園小亭),미술 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6993,사이버교과서박물관,저작자별,박연폭포,미술 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6994,사이버교과서박물관,저작자별,금강전도(金剛全圖),"문학, 상: 고등학교",,0,0,1,미부착,제1유형,저작권 만료,
6995,사이버교과서박물관,저작자별,노백도,역사부도: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6996,사이버교과서박물관,저작자별,금강전도,미술 1: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6997,사이버교과서박물관,저작자별,인왕제색도,미술 1: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
6998,사이버교과서박물관,저작자별,춘경산수도(春景山水圖),漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
6999,사이버교과서박물관,저작자별,독서여가도,漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7000,사이버교과서박물관,저작자별,강설모귀도,漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7001,사이버교과서박물관,저작자별,여산폭도,漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7002,사이버교과서박물관,저작자별,산창유죽도,漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7003,사이버교과서박물관,저작자별,금강산 정양사(正陽寺),漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7004,사이버교과서박물관,저작자별,금강 전도,漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7005,사이버교과서박물관,저작자별,인곡유거,漢文 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7006,사이버교과서박물관,저작자별,박연폭포,음악 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7007,사이버교과서박물관,저작자별,인왕 재색도,미술 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7008,사이버교과서박물관,저작자별,금강전도,미술 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7009,사이버교과서박물관,저작자별,인왕제색도,미술 2: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7010,사이버교과서박물관,저작자별,금강전도,漢文 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7011,사이버교과서박물관,저작자별,금강전도,漢文 I: 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7012,사이버교과서박물관,저작자별,여산폭도,문학 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7013,사이버교과서박물관,저작자별,여산폭도,문학 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7014,사이버교과서박물관,저작자별,만폭동&lt|부분&gt|,국어 (상): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7015,사이버교과서박물관,저작자별,금강전도,국사 (하): 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7016,사이버교과서박물관,저작자별,인왕제색도,국사 (하): 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7017,사이버교과서박물관,저작자별,인왕제색도,국사 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7018,사이버교과서박물관,저작자별,인왕제색도,국사 (하): 고등학교,,0,0,1,미부착,제1유형,저작권 만료,
7019,사이버교과서박물관,저작자별,인왕제색도,미술 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7020,사이버교과서박물관,저작자별,개구리,미술 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7021,사이버교과서박물관,저작자별,금강전도,미술 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7022,사이버교과서박물관,저작자별,총석정,미술 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7023,사이버교과서박물관,저작자별,인왕제색도,미술 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7024,사이버교과서박물관,저작자별,부강,漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7025,사이버교과서박물관,저작자별,목멱조톤,漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7026,사이버교과서박물관,저작자별,장동춘색(壯洞春色),漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7027,사이버교과서박물관,저작자별,귀래정(歸來亭),漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7028,사이버교과서박물관,저작자별,추경산수도(秋景山水圖),漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7029,사이버교과서박물관,저작자별,세검정도,漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7030,사이버교과서박물관,저작자별,목면조돈도,漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7031,사이버교과서박물관,저작자별,금강전도,漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7032,사이버교과서박물관,저작자별,산수도,漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7033,사이버교과서박물관,저작자별,인곡유거도,漢文 1: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7034,사이버교과서박물관,저작자별,여산초당도,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7035,사이버교과서박물관,저작자별,금강전도,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7036,사이버교과서박물관,저작자별,장범도해,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7037,사이버교과서박물관,저작자별,노송영지,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7038,사이버교과서박물관,저작자별,어약,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
7039,사이버교과서박물관,저작자별,계상 정거,漢文 3: 중학교,,0,0,1,미부착,제1유형,저작권 만료,
